"x","y","valid_ha","stable_ha","sustained_ha","endpoint_ha","unsettled_ha","stable_flicker_ha"
691322.648224166,6016890.06916606,2.99,2.87,0,0.12,0,0
652322.648224166,6015890.06916606,0.16,0.16,0,0,0,0
653322.648224166,6015890.06916606,0.95,0.95,0,0,0,0
654322.648224166,6015890.06916606,18.38,17.54,0.01,0.12,0.68,0.03
665322.648224166,6015890.06916606,0.16,0.16,0,0,0,0
670322.648224166,6015890.06916606,1.72,1.72,0,0,0,0
671322.648224166,6015890.06916606,31.29,28.38,0.32,0.11,0.44,2.04
672322.648224166,6015890.06916606,34.16,30.78,0.27,0.3,0.73,2.08
673322.648224166,6015890.06916606,27.35,23.17,0.17,0.61,0.28,3.12
674322.648224166,6015890.06916606,33.52,30.24,0.15,0.39,1.05,1.69
682322.648224166,6015890.06916606,1.87,1.87,0,0,0,0
686322.648224166,6015890.06916606,24.93,23.71,0.74,0.16,0.21,0.11
687322.648224166,6015890.06916606,61.92,51.26,1.51,2.23,2.25,4.67
688322.648224166,6015890.06916606,36.59,27.66,5.39,1.84,0.5,1.2
689322.648224166,6015890.06916606,5.39,3.18,1.98,0.15,0.01,0.07
690322.648224166,6015890.06916606,12,10.84,0.02,0.02,0.5,0.62
691322.648224166,6015890.06916606,16.44,13.56,1.01,0.64,0.23,1
654322.648224166,6014890.06916606,24.85,13.39,0.01,3.5,6.48,1.47
665322.648224166,6014890.06916606,0.16,0.16,0,0,0,0
668322.648224166,6014890.06916606,1.26,1.26,0,0,0,0
669322.648224166,6014890.06916606,1.76,1.76,0,0,0,0
670322.648224166,6014890.06916606,0.54,0.54,0,0,0,0
673322.648224166,6014890.06916606,0.83,0.83,0,0,0,0
682322.648224166,6014890.06916606,2.13,2.13,0,0,0,0
686322.648224166,6014890.06916606,0.8,0.8,0,0,0,0
687322.648224166,6014890.06916606,48.29,46.08,0.11,0.45,0.53,1.12
688322.648224166,6014890.06916606,14.13,13.3,0.15,0.27,0,0.41
689322.648224166,6014890.06916606,1.28,1.23,0,0.05,0,0
690322.648224166,6014890.06916606,11.31,10.19,0.09,0.09,0.09,0.85
691322.648224166,6014890.06916606,18.19,18,0,0.06,0.03,0.1
692322.648224166,6014890.06916606,2.86,2.51,0,0.35,0,0
654322.648224166,6013890.06916606,24.84,23.67,0.04,0.09,0.38,0.66
662322.648224166,6013890.06916606,0.85,0.7,0,0.01,0.04,0.1
665322.648224166,6013890.06916606,1.35,1.35,0,0,0,0
667322.648224166,6013890.06916606,1.01,1.01,0,0,0,0
668322.648224166,6013890.06916606,4.1,4.1,0,0,0,0
672322.648224166,6013890.06916606,0.28,0.28,0,0,0,0
673322.648224166,6013890.06916606,0.86,0.86,0,0,0,0
682322.648224166,6013890.06916606,0.85,0.85,0,0,0,0
688322.648224166,6013890.06916606,23.43,23.43,0,0,0,0
689322.648224166,6013890.06916606,26.58,26.52,0.02,0,0.01,0.03
690322.648224166,6013890.06916606,6.61,6.6,0,0,0,0.01
691322.648224166,6013890.06916606,24.15,22.47,0,0.25,0.29,1.14
692322.648224166,6013890.06916606,11.7,11.18,0,0.07,0.23,0.22
693322.648224166,6013890.06916606,0.7,0.7,0,0,0,0
654322.648224166,6012890.06916606,23.92,19.21,0.17,0.53,2.47,1.54
662322.648224166,6012890.06916606,2.05,2.04,0,0,0,0.01
663322.648224166,6012890.06916606,5.37,4.12,0,0.02,0.16,1.07
665322.648224166,6012890.06916606,0.44,0.44,0,0,0,0
666322.648224166,6012890.06916606,5.82,5.82,0,0,0,0
667322.648224166,6012890.06916606,0.69,0.69,0,0,0,0
670322.648224166,6012890.06916606,23.52,22.89,0,0,0.06,0.57
671322.648224166,6012890.06916606,8.16,5.78,0.12,0.15,0.37,1.74
672322.648224166,6012890.06916606,2.64,2.64,0,0,0,0
682322.648224166,6012890.06916606,1.31,1.31,0,0,0,0
687322.648224166,6012890.06916606,8.44,8.39,0,0,0,0.05
688322.648224166,6012890.06916606,64.31,64.31,0,0,0,0
689322.648224166,6012890.06916606,25.13,23.38,0.8,0.02,0.44,0.49
690322.648224166,6012890.06916606,0.62,0.6,0,0,0.01,0.01
691322.648224166,6012890.06916606,35.23,29.58,0,0.98,2.61,2.06
654322.648224166,6011890.06916606,20,18.48,0.06,0.29,0.07,1.1
655322.648224166,6011890.06916606,11.73,11.73,0,0,0,0
659322.648224166,6011890.06916606,0.65,0.65,0,0,0,0
663322.648224166,6011890.06916606,4.84,4.81,0,0,0,0.03
664322.648224166,6011890.06916606,1.52,1.43,0,0,0,0.09
665322.648224166,6011890.06916606,2.65,2.65,0,0,0,0
666322.648224166,6011890.06916606,15.67,15.67,0,0,0,0
667322.648224166,6011890.06916606,0.21,0.21,0,0,0,0
688322.648224166,6011890.06916606,10.54,10.54,0,0,0,0
689322.648224166,6011890.06916606,38.56,16.84,20.59,0,0.34,0.79
690322.648224166,6011890.06916606,34.65,18.68,13.57,0.23,1.47,0.7
691322.648224166,6011890.06916606,19.85,19.45,0,0.09,0.23,0.08
692322.648224166,6011890.06916606,10.09,10.04,0,0,0,0.05
694322.648224166,6011890.06916606,0.48,0.48,0,0,0,0
695322.648224166,6011890.06916606,1.01,1.01,0,0,0,0
655322.648224166,6010890.06916606,20.65,20.65,0,0,0,0
656322.648224166,6010890.06916606,28.61,27.93,0.01,0.04,0,0.63
657322.648224166,6010890.06916606,7.67,7.67,0,0,0,0
659322.648224166,6010890.06916606,1.02,1.02,0,0,0,0
666322.648224166,6010890.06916606,0.13,0.13,0,0,0,0
667322.648224166,6010890.06916606,6.08,6.08,0,0,0,0
668322.648224166,6010890.06916606,0.04,0.04,0,0,0,0
689322.648224166,6010890.06916606,3.02,2.52,0.31,0,0.09,0.1
690322.648224166,6010890.06916606,6.31,5.63,0.4,0,0.08,0.2
691322.648224166,6010890.06916606,4.75,2.53,0.12,0.03,0.34,1.73
692322.648224166,6010890.06916606,41.24,41.23,0,0,0,0.01
693322.648224166,6010890.06916606,0.88,0.77,0,0,0,0.11
694322.648224166,6010890.06916606,0.73,0.71,0,0,0,0.02
656322.648224166,6009890.06916606,12.77,11.75,0.02,0.01,0.03,0.96
657322.648224166,6009890.06916606,43.39,38.06,0.05,0.11,0.76,4.41
658322.648224166,6009890.06916606,17.74,17.74,0,0,0,0
659322.648224166,6009890.06916606,0.83,0.83,0,0,0,0
667322.648224166,6009890.06916606,0.21,0.21,0,0,0,0
668322.648224166,6009890.06916606,9.68,9.68,0,0,0,0
669322.648224166,6009890.06916606,0.06,0.06,0,0,0,0
692322.648224166,6009890.06916606,54.04,47.13,0.44,1.49,2.97,2.01
693322.648224166,6009890.06916606,1.38,1.23,0,0.08,0.07,0
657322.648224166,6008890.06916606,0.37,0.37,0,0,0,0
658322.648224166,6008890.06916606,38.54,35.26,0.03,0.59,0.47,2.19
659322.648224166,6008890.06916606,3.91,3.08,0.1,0.2,0.34,0.19
668322.648224166,6008890.06916606,3.14,3.14,0,0,0,0
669322.648224166,6008890.06916606,3.53,3.53,0,0,0,0
670322.648224166,6008890.06916606,0.16,0.16,0,0,0,0
671322.648224166,6008890.06916606,4.7,4.7,0,0,0,0
692322.648224166,6008890.06916606,33.43,28.01,0.09,1.2,2.21,1.92
693322.648224166,6008890.06916606,11.89,9.65,0.07,0.48,0.78,0.91
658322.648224166,6007890.06916606,1.47,1.27,0,0.02,0.01,0.17
659322.648224166,6007890.06916606,24.24,22.86,0.16,0.11,0.34,0.77
660322.648224166,6007890.06916606,8.81,8.81,0,0,0,0
661322.648224166,6007890.06916606,5.44,5.44,0,0,0,0
662322.648224166,6007890.06916606,1.23,1.23,0,0,0,0
663322.648224166,6007890.06916606,8.79,8.71,0,0,0,0.08
664322.648224166,6007890.06916606,0.31,0,0,0,0.09,0.22
665322.648224166,6007890.06916606,10.97,7.75,0,0,0.4,2.82
667322.648224166,6007890.06916606,15.98,13.03,0.01,0.39,1.03,1.52
668322.648224166,6007890.06916606,56.78,56.57,0,0.07,0.09,0.05
669322.648224166,6007890.06916606,61.78,57.64,0.11,0.35,2.51,1.17
670322.648224166,6007890.06916606,52.77,52.34,0.08,0.15,0.03,0.17
671322.648224166,6007890.06916606,25.94,23.39,1.17,0,0.27,1.11
692322.648224166,6007890.06916606,3.76,2.52,0,0.43,0.13,0.68
693322.648224166,6007890.06916606,24.38,20.73,0.08,2.68,0.2,0.69
660322.648224166,6006890.06916606,0.07,0.07,0,0,0,0
661322.648224166,6006890.06916606,3.32,3.32,0,0,0,0
662322.648224166,6006890.06916606,4.82,4.82,0,0,0,0
663322.648224166,6006890.06916606,9.89,9.2,0,0,0.01,0.68
664322.648224166,6006890.06916606,67.35,67.01,0,0,0.01,0.33
665322.648224166,6006890.06916606,76.55,74.28,0,0.08,0.39,1.8
666322.648224166,6006890.06916606,51.87,51.62,0,0.02,0.17,0.06
667322.648224166,6006890.06916606,60.6,52.43,0.06,0,2.86,5.25
668322.648224166,6006890.06916606,57.48,56.32,0.03,0.44,0.33,0.36
669322.648224166,6006890.06916606,45.1,38.67,0.29,0.48,2.18,3.48
670322.648224166,6006890.06916606,37.19,35.44,0.23,0.25,0.48,0.79
671322.648224166,6006890.06916606,69.81,68.59,0.18,0.21,0.18,0.65
672322.648224166,6006890.06916606,27.16,26.58,0.04,0.05,0.1,0.39
673322.648224166,6006890.06916606,0.3,0.25,0,0,0.01,0.04
693322.648224166,6006890.06916606,25.42,21.96,0.7,0.92,1.31,0.53
665322.648224166,6005890.06916606,4.88,4.82,0,0.06,0,0
666322.648224166,6005890.06916606,32.34,28.18,0.2,0.26,0.36,3.34
667322.648224166,6005890.06916606,3.07,3,0,0,0,0.07
671322.648224166,6005890.06916606,15.79,15.03,0.26,0.29,0.1,0.11
672322.648224166,6005890.06916606,38.01,37.05,0.25,0.3,0.14,0.27
673322.648224166,6005890.06916606,82.61,81.84,0.25,0.12,0.26,0.14
674322.648224166,6005890.06916606,32.07,25.22,0.35,0.51,3.73,2.26
675322.648224166,6005890.06916606,2.02,1.16,0,0,0.39,0.47
677322.648224166,6005890.06916606,0.32,0.32,0,0,0,0
693322.648224166,6005890.06916606,20.13,19.65,0,0.02,0.08,0.38
694322.648224166,6005890.06916606,0.26,0.26,0,0,0,0
672322.648224166,6004890.06916606,0.52,0,0.38,0,0,0.14
673322.648224166,6004890.06916606,14.28,12.68,0.17,0.31,0.26,0.86
674322.648224166,6004890.06916606,24.93,7.33,2.53,1.08,6.02,7.97
675322.648224166,6004890.06916606,55.84,38.2,0,0.01,5.77,11.86
676322.648224166,6004890.06916606,8.29,5.79,0.15,0.19,0.98,1.18
693322.648224166,6004890.06916606,0.54,0.54,0,0,0,0
694322.648224166,6004890.06916606,14.17,14.17,0,0,0,0
675322.648224166,6003890.06916606,5.95,5.6,0,0.01,0.17,0.17
676322.648224166,6003890.06916606,27.49,20.05,0,0,1.43,6.01
694322.648224166,6003890.06916606,9.53,9.37,0,0,0,0.16
695322.648224166,6003890.06916606,11.12,9.3,0.06,0.33,0.32,1.11
676322.648224166,6002890.06916606,0.11,0.11,0,0,0,0
677322.648224166,6002890.06916606,5.66,5.66,0,0,0,0
678322.648224166,6002890.06916606,6.7,6.7,0,0,0,0
679322.648224166,6002890.06916606,13.39,13.18,0,0,0,0.21
680322.648224166,6002890.06916606,0.03,0.03,0,0,0,0
695322.648224166,6002890.06916606,28.04,23.39,0.34,0.31,0.79,3.21
696322.648224166,6002890.06916606,0.27,0.09,0.01,0.03,0,0.14
679322.648224166,6001890.06916606,0.11,0.11,0,0,0,0
680322.648224166,6001890.06916606,33.86,21.61,2.56,1.51,3.58,4.6
681322.648224166,6001890.06916606,26.12,22.67,0.23,0.9,0.71,1.61
682322.648224166,6001890.06916606,2.25,1.82,0.08,0.08,0.14,0.13
683322.648224166,6001890.06916606,3.58,2.94,0.02,0.15,0.35,0.12
684322.648224166,6001890.06916606,11.72,2.98,0.36,0.07,1.97,6.34
695322.648224166,6001890.06916606,19.54,17.79,0.07,0.31,0.34,1.03
696322.648224166,6001890.06916606,26.95,24.15,0.24,0.25,0.64,1.67
681322.648224166,6000890.06916606,6.76,6.56,0,0.01,0.07,0.12
682322.648224166,6000890.06916606,27.59,25.82,0.12,0.21,0.53,0.91
683322.648224166,6000890.06916606,22.07,18.8,0.18,0.18,1.05,1.86
684322.648224166,6000890.06916606,0.84,0.05,0.07,0,0.13,0.59
